areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E92000001,England,nation,2022-12-05,40_44,396,1965,56.5
E92000001,England,nation,2022-12-05,45_49,400,1970,54.1
E92000001,England,nation,2022-12-05,50_54,391,2117,54.6
E92000001,England,nation,2022-12-05,55_59,388,1967,52.3
E92000001,England,nation,2022-12-05,60+,1760,9059,66.3
E92000001,England,nation,2022-12-05,60_64,339,1643,51.4
E92000001,England,nation,2022-12-05,65_69,261,1366,49.1
E92000001,England,nation,2022-12-05,70_74,280,1378,49.0
E92000001,England,nation,2022-12-05,75_79,268,1437,71.5
E92000001,England,nation,2022-12-05,80_84,193,1155,79.7
E92000001,England,nation,2022-12-05,85_89,218,1088,122.9
E92000001,England,nation,2022-12-05,90+,201,992,190.4
E92000001,England,nation,2022-12-05,unassigned,8,27,
E92000001,England,nation,2022-12-04,00_04,43,319,9.8
E92000001,England,nation,2022-12-04,00_59,2305,15386,35.9
E92000001,England,nation,2022-12-04,05_09,27,206,5.8
E92000001,England,nation,2022-12-04,10_14,99,633,18.4
E92000001,England,nation,2022-12-04,15_19,122,780,25.0
E92000001,England,nation,2022-12-04,20_24,154,1031,29.7
E92000001,England,nation,2022-12-04,25_29,207,1367,36.2
E92000001,England,nation,2022-12-04,30_34,241,1629,42.6
E92000001,England,nation,2022-12-04,35_39,248,1619,43.3
E92000001,England,nation,2022-12-04,40_44,299,1880,54.1
E92000001,England,nation,2022-12-04,45_49,272,1916,52.7
E92000001,England,nation,2022-12-04,50_54,311,2079,53.6
E92000001,England,nation,2022-12-04,55_59,282,1927,51.2
E92000001,England,nation,2022-12-04,60+,1104,8789,64.3
E92000001,England,nation,2022-12-04,60_64,204,1581,49.5
E92000001,England,nation,2022-12-04,65_69,171,1323,47.5
E92000001,England,nation,2022-12-04,70_74,184,1311,46.6
E92000001,England,nation,2022-12-04,75_79,191,1407,70.0
E92000001,England,nation,2022-12-04,80_84,128,1149,79.3
E92000001,England,nation,2022-12-04,85_89,132,1061,119.8
E92000001,England,nation,2022-12-04,90+,94,957,183.7
E92000001,England,nation,2022-12-04,unassigned,0,21,
E92000001,England,nation,2022-12-03,00_04,48,304,9.4
E92000001,England,nation,2022-12-03,00_59,1550,15250,35.6
E92000001,England,nation,2022-12-03,05_09,28,227,6.4
E92000001,England,nation,2022-12-03,10_14,58,651,18.9
E92000001,England,nation,2022-12-03,15_19,79,803,25.8
E92000001,England,nation,2022-12-03,20_24,76,995,28.7
E92000001,England,nation,2022-12-03,25_29,118,1333,35.3
E92000001,England,nation,2022-12-03,30_34,150,1590,41.6
E92000001,England,nation,2022-12-03,35_39,175,1605,42.9
E92000001,England,nation,2022-12-03,40_44,205,1846,53.1
E92000001,England,nation,2022-12-03,45_49,193,1936,53.2
E92000001,England,nation,2022-12-03,50_54,218,2059,53.1
E92000001,England,nation,2022-12-03,55_59,202,1901,50.5
E92000001,England,nation,2022-12-03,60+,930,8668,63.5
E92000001,England,nation,2022-12-03,60_64,176,1573,49.2
E92000001,England,nation,2022-12-03,65_69,178,1292,46.4
E92000001,England,nation,2022-12-03,70_74,160,1262,44.8
E92000001,England,nation,2022-12-03,75_79,150,1406,70.0
E92000001,England,nation,2022-12-03,80_84,116,1139,78.6
E92000001,England,nation,2022-12-03,85_89,91,1032,116.6
E92000001,England,nation,2022-12-03,90+,59,964,185.0
E92000001,England,nation,2022-12-03,unassigned,1,21,
E92000001,England,nation,2022-12-02,00_04,43,293,9.0
E92000001,England,nation,2022-12-02,00_59,1846,15190,35.4
E92000001,England,nation,2022-12-02,05_09,21,238,6.7
E92000001,England,nation,2022-12-02,10_14,59,650,18.9
E92000001,England,nation,2022-12-02,15_19,95,794,25.5
E92000001,England,nation,2022-12-02,20_24,118,1000,28.8
E92000001,England,nation,2022-12-02,25_29,167,1322,35.1
E92000001,England,nation,2022-12-02,30_34,184,1578,41.3
E92000001,England,nation,2022-12-02,35_39,184,1601,42.8
E92000001,England,nation,2022-12-02,40_44,213,1843,53.0
E92000001,England,nation,2022-12-02,45_49,248,1955,53.7
E92000001,England,nation,2022-12-02,50_54,255,2034,52.5
E92000001,England,nation,2022-12-02,55_59,259,1882,50.0
E92000001,England,nation,2022-12-02,60+,1427,8552,62.6
E92000001,England,nation,2022-12-02,60_64,232,1558,48.7
E92000001,England,nation,2022-12-02,65_69,202,1249,44.9
E92000001,England,nation,2022-12-02,70_74,209,1237,44.0
E92000001,England,nation,2022-12-02,75_79,235,1392,69.3
E92000001,England,nation,2022-12-02,80_84,194,1112,76.7
E92000001,England,nation,2022-12-02,85_89,169,1019,115.1
E92000001,England,nation,2022-12-02,90+,186,985,189.0
E92000001,England,nation,2022-12-02,unassigned,2,20,
E92000001,England,nation,2022-12-01,00_04,44,291,9.0
E92000001,England,nation,2022-12-01,00_59,2062,14915,34.8
E92000001,England,nation,2022-12-01,05_09,18,235,6.6
E92000001,England,nation,2022-12-01,10_14,74,648,18.9
E92000001,England,nation,2022-12-01,15_19,92,783,25.1
E92000001,England,nation,2022-12-01,20_24,156,975,28.1
E92000001,England,nation,2022-12-01,25_29,186,1292,34.3
E92000001,England,nation,2022-12-01,30_34,210,1539,40.2
E92000001,England,nation,2022-12-01,35_39,240,1612,43.1
E92000001,England,nation,2022-12-01,40_44,245,1819,52.3
E92000001,England,nation,2022-12-01,45_49,263,1915,52.6
E92000001,England,nation,2022-12-01,50_54,281,1972,50.9
E92000001,England,nation,2022-12-01,55_59,253,1834,48.8
E92000001,England,nation,2022-12-01,60+,1144,8191,60.0
E92000001,England,nation,2022-12-01,60_64,206,1517,47.5
E92000001,England,nation,2022-12-01,65_69,174,1201,43.1
E92000001,England,nation,2022-12-01,70_74,153,1174,41.7
E92000001,England,nation,2022-12-01,75_79,183,1336,66.5
E92000001,England,nation,2022-12-01,80_84,158,1073,74.0
E92000001,England,nation,2022-12-01,85_89,139,970,109.6
E92000001,England,nation,2022-12-01,90+,131,920,176.6
E92000001,England,nation,2022-12-01,unassigned,8,19,
E92000001,England,nation,2022-11-30,00_04,44,280,8.6
E92000001,England,nation,2022-11-30,00_59,2304,14778,34.5
E92000001,England,nation,2022-11-30,05_09,22,242,6.8
E92000001,England,nation,2022-11-30,10_14,82,658,19.2
E92000001,England,nation,2022-11-30,15_19,121,777,24.9
E92000001,England,nation,2022-11-30,20_24,166,930,26.8
E92000001,England,nation,2022-11-30,25_29,219,1280,33.9
E92000001,England,nation,2022-11-30,30_34,268,1536,40.2
E92000001,England,nation,2022-11-30,35_39,232,1576,42.2
E92000001,England,nation,2022-11-30,40_44,289,1802,51.8
E92000001,England,nation,2022-11-30,45_49,282,1896,52.1
E92000001,England,nation,2022-11-30,50_54,304,1974,50.9
E92000001,England,nation,2022-11-30,55_59,275,1827,48.6
E92000001,England,nation,2022-11-30,60+,1302,8128,59.5
E92000001,England,nation,2022-11-30,60_64,249,1511,47.3
E92000001,England,nation,2022-11-30,65_69,173,1214,43.6
E92000001,England,nation,2022-11-30,70_74,190,1180,41.9
E92000001,England,nation,2022-11-30,75_79,200,1326,66.0
E92000001,England,nation,2022-11-30,80_84,185,1046,72.2
E92000001,England,nation,2022-11-30,85_89,175,943,106.5
E92000001,England,nation,2022-11-30,90+,130,908,174.3
E92000001,England,nation,2022-11-30,unassigned,2,12,
E92000001,England,nation,2022-11-29,00_04,47,284,8.8
E92000001,England,nation,2022-11-29,00_59,2574,14586,34.0
E92000001,England,nation,2022-11-29,05_09,37,254,7.2
E92000001,England,nation,2022-11-29,10_14,117,668,19.4
E92000001,England,nation,2022-11-29,15_19,127,751,24.1
E92000001,England,nation,2022-11-29,20_24,183,900,25.9
E92000001,England,nation,2022-11-29,25_29,211,1254,33.2
E92000001,England,nation,2022-11-29,30_34,274,1475,38.6
E92000001,England,nation,2022-11-29,35_39,283,1596,42.7
E92000001,England,nation,2022-11-29,40_44,318,1774,51.0
E92000001,England,nation,2022-11-29,45_49,312,1865,51.3
E92000001,England,nation,2022-11-29,50_54,357,1956,50.5
E92000001,England,nation,2022-11-29,55_59,308,1809,48.1
E92000001,England,nation,2022-11-29,60+,1392,7952,58.2
E92000001,England,nation,2022-11-29,60_64,237,1500,46.9
E92000001,England,nation,2022-11-29,65_69,207,1209,43.4
E92000001,England,nation,2022-11-29,70_74,202,1137,40.4
E92000001,England,nation,2022-11-29,75_79,210,1304,64.9
E92000001,England,nation,2022-11-29,80_84,181,1006,69.4
E92000001,England,nation,2022-11-29,85_89,164,889,100.4
E92000001,England,nation,2022-11-29,90+,191,907,174.1
E92000001,England,nation,2022-11-29,unassigned,6,12,
E92000001,England,nation,2022-11-28,00_04,50,291,9.0
E92000001,England,nation,2022-11-28,00_59,2745,14310,33.4
E92000001,England,nation,2022-11-28,05_09,53,264,7.5
E92000001,England,nation,2022-11-28,10_14,144,644,18.7
E92000001,England,nation,2022-11-28,15_19,144,730,23.4
E92000001,England,nation,2022-11-28,20_24,178,859,24.7
E92000001,England,nation,2022-11-28,25_29,259,1248,33.1
E92000001,England,nation,2022-11-28,30_34,302,1443,37.7
E92000001,England,nation,2022-11-28,35_39,257,1581,42.3
E92000001,England,nation,2022-11-28,40_44,311,1733,49.9
E92000001,England,nation,2022-11-28,45_49,346,1839,50.5
E92000001,England,nation,2022-11-28,50_54,353,1889,48.7
E92000001,England,nation,2022-11-28,55_59,348,1789,47.6
E92000001,England,nation,2022-11-28,60+,1490,7712,56.5
E92000001,England,nation,2022-11-28,60_64,277,1497,46.8
E92000001,England,nation,2022-11-28,65_69,218,1171,42.1
E92000001,England,nation,2022-11-28,70_74,213,1114,39.6
E92000001,England,nation,2022-11-28,75_79,238,1283,63.8
E92000001,England,nation,2022-11-28,80_84,187,961,66.3
E92000001,England,nation,2022-11-28,85_89,191,857,96.8
E92000001,England,nation,2022-11-28,90+,166,829,159.1
E92000001,England,nation,2022-11-28,unassigned,2,7,
E92000001,England,nation,2022-11-27,00_04,28,285,8.8
E92000001,England,nation,2022-11-27,00_59,2169,13972,32.6
E92000001,England,nation,2022-11-27,05_09,48,250,7.1
E92000001,England,nation,2022-11-27,10_14,117,644,18.7
E92000001,England,nation,2022-11-27,15_19,145,701,22.5
E92000001,England,nation,2022-11-27,20_24,118,838,24.1
E92000001,England,nation,2022-11-27,25_29,173,1182,31.3
E92000001,England,nation,2022-11-27,30_34,202,1391,36.4
E92000001,England,nation,2022-11-27,35_39,234,1577,42.2
E92000001,England,nation,2022-11-27,40_44,265,1731,49.8
E92000001,England,nation,2022-11-27,45_49,292,1777,48.8
E92000001,England,nation,2022-11-27,50_54,291,1843,47.6
E92000001,England,nation,2022-11-27,55_59,256,1753,46.6
E92000001,England,nation,2022-11-27,60+,983,7364,53.9
E92000001,England,nation,2022-11-27,60_64,196,1459,45.6
E92000001,England,nation,2022-11-27,65_69,140,1130,40.6
E92000001,England,nation,2022-11-27,70_74,135,1056,37.5
E92000001,England,nation,2022-11-27,75_79,190,1244,61.9
E92000001,England,nation,2022-11-27,80_84,118,906,62.5
E92000001,England,nation,2022-11-27,85_89,103,775,87.5
E92000001,England,nation,2022-11-27,90+,101,794,152.4
E92000001,England,nation,2022-11-27,unassigned,0,5,
E92000001,England,nation,2022-11-26,00_04,37,285,8.8
E92000001,England,nation,2022-11-26,00_59,1490,13675,31.9
E92000001,England,nation,2022-11-26,05_09,39,235,6.6
E92000001,England,nation,2022-11-26,10_14,57,635,18.5
E92000001,England,nation,2022-11-26,15_19,70,666,21.4
E92000001,England,nation,2022-11-26,20_24,81,811,23.4
E92000001,England,nation,2022-11-26,25_29,107,1170,31.0
E92000001,England,nation,2022-11-26,30_34,138,1368,35.8
E92000001,England,nation,2022-11-26,35_39,171,1536,41.1
E92000001,England,nation,2022-11-26,40_44,202,1695,48.8
E92000001,England,nation,2022-11-26,45_49,212,1745,48.0
E92000001,England,nation,2022-11-26,50_54,193,1822,47.0
E92000001,England,nation,2022-11-26,55_59,183,1707,45.4
E92000001,England,nation,2022-11-26,60+,814,7121,52.1
E92000001,England,nation,2022-11-26,60_64,161,1421,44.5
E92000001,England,nation,2022-11-26,65_69,135,1102,39.6
E92000001,England,nation,2022-11-26,70_74,135,1046,37.2
E92000001,England,nation,2022-11-26,75_79,136,1175,58.5
E92000001,England,nation,2022-11-26,80_84,89,882,60.9
E92000001,England,nation,2022-11-26,85_89,78,745,84.1
E92000001,England,nation,2022-11-26,90+,80,750,143.9
E92000001,England,nation,2022-11-26,unassigned,0,6,
E92000001,England,nation,2022-11-25,00_04,41,280,8.6
E92000001,England,nation,2022-11-25,00_59,1571,13652,31.8
E92000001,England,nation,2022-11-25,05_09,18,223,6.3
E92000001,England,nation,2022-11-25,10_14,57,636,18.5
E92000001,England,nation,2022-11-25,15_19,84,657,21.1
E92000001,England,nation,2022-11-25,20_24,93,813,23.4
E92000001,England,nation,2022-11-25,25_29,137,1190,31.6
E92000001,England,nation,2022-11-25,30_34,145,1386,36.2
E92000001,England,nation,2022-11-25,35_39,195,1527,40.8
E92000001,England,nation,2022-11-25,40_44,189,1682,48.4
E92000001,England,nation,2022-11-25,45_49,208,1721,47.3
E92000001,England,nation,2022-11-25,50_54,193,1828,47.2
E92000001,England,nation,2022-11-25,55_59,211,1709,45.4
E92000001,England,nation,2022-11-25,60+,1066,7044,51.6
E92000001,England,nation,2022-11-25,60_64,191,1405,44.0
E92000001,England,nation,2022-11-25,65_69,154,1062,38.1
E92000001,England,nation,2022-11-25,70_74,146,1023,36.4
E92000001,England,nation,2022-11-25,75_79,179,1177,58.6
E92000001,England,nation,2022-11-25,80_84,155,890,61.4
E92000001,England,nation,2022-11-25,85_89,120,746,84.3
E92000001,England,nation,2022-11-25,90+,121,741,142.2
E92000001,England,nation,2022-11-25,unassigned,1,9,
E92000001,England,nation,2022-11-24,00_04,33,278,8.6
E92000001,England,nation,2022-11-24,00_59,1925,13663,31.9
E92000001,England,nation,2022-11-24,05_09,25,230,6.5
E92000001,England,nation,2022-11-24,10_14,84,647,18.8
E92000001,England,nation,2022-11-24,15_19,86,649,20.8
E92000001,England,nation,2022-11-24,20_24,111,817,23.5
E92000001,England,nation,2022-11-24,25_29,174,1183,31.4
E92000001,England,nation,2022-11-24,30_34,207,1417,37.0
E92000001,England,nation,2022-11-24,35_39,204,1521,40.7
E92000001,England,nation,2022-11-24,40_44,228,1690,48.6
E92000001,England,nation,2022-11-24,45_49,244,1705,46.9
E92000001,England,nation,2022-11-24,50_54,283,1861,48.0
E92000001,England,nation,2022-11-24,55_59,246,1665,44.3
E92000001,England,nation,2022-11-24,60+,1081,6896,50.5
E92000001,England,nation,2022-11-24,60_64,200,1368,42.8
E92000001,England,nation,2022-11-24,65_69,187,1054,37.9
E92000001,England,nation,2022-11-24,70_74,159,1007,35.8
E92000001,England,nation,2022-11-24,75_79,173,1146,57.0
E92000001,England,nation,2022-11-24,80_84,131,853,58.9
E92000001,England,nation,2022-11-24,85_89,112,734,82.9
E92000001,England,nation,2022-11-24,90+,119,734,140.9
E92000001,England,nation,2022-11-24,unassigned,1,9,
E92000001,England,nation,2022-11-23,00_04,48,282,8.7
E92000001,England,nation,2022-11-23,00_59,2112,13465,31.4
E92000001,England,nation,2022-11-23,05_09,34,230,6.5
E92000001,England,nation,2022-11-23,10_14,92,637,18.5
E92000001,England,nation,2022-11-23,15_19,95,649,20.8
E92000001,England,nation,2022-11-23,20_24,136,813,23.4
E92000001,England,nation,2022-11-23,25_29,193,1147,30.4
E92000001,England,nation,2022-11-23,30_34,207,1404,36.7
E92000001,England,nation,2022-11-23,35_39,252,1507,40.3
E92000001,England,nation,2022-11-23,40_44,261,1678,48.3
E92000001,England,nation,2022-11-23,45_49,251,1714,47.1
E92000001,England,nation,2022-11-23,50_54,286,1796,46.3
E92000001,England,nation,2022-11-23,55_59,257,1608,42.7
E92000001,England,nation,2022-11-23,60+,1126,6786,49.7
E92000001,England,nation,2022-11-23,60_64,238,1342,42.0
E92000001,England,nation,2022-11-23,65_69,168,1034,37.1
E92000001,England,nation,2022-11-23,70_74,147,980,34.8
E92000001,England,nation,2022-11-23,75_79,178,1129,56.2
E92000001,England,nation,2022-11-23,80_84,145,853,58.9
E92000001,England,nation,2022-11-23,85_89,121,738,83.4
E92000001,England,nation,2022-11-23,90+,129,710,136.3
E92000001,England,nation,2022-11-23,unassigned,2,13,
E92000001,England,nation,2022-11-22,00_04,54,291,9.0
E92000001,England,nation,2022-11-22,00_59,2298,13258,30.9
E92000001,England,nation,2022-11-22,05_09,47,228,6.4
E92000001,England,nation,2022-11-22,10_14,93,604,17.6
E92000001,England,nation,2022-11-22,15_19,106,645,20.7
E92000001,England,nation,2022-11-22,20_24,142,809,23.3
E92000001,England,nation,2022-11-22,25_29,205,1119,29.7
E92000001,England,nation,2022-11-22,30_34,242,1428,37.3
E92000001,England,nation,2022-11-22,35_39,268,1450,38.8
E92000001,England,nation,2022-11-22,40_44,277,1632,46.9
E92000001,England,nation,2022-11-22,45_49,286,1701,46.7
E92000001,England,nation,2022-11-22,50_54,290,1763,45.5
E92000001,England,nation,2022-11-22,55_59,288,1588,42.2
E92000001,England,nation,2022-11-22,60+,1152,6686,48.9
E92000001,England,nation,2022-11-22,60_64,234,1301,40.7
E92000001,England,nation,2022-11-22,65_69,169,1031,37.0
E92000001,England,nation,2022-11-22,70_74,179,976,34.7
E92000001,England,nation,2022-11-22,75_79,189,1145,57.0
E92000001,England,nation,2022-11-22,80_84,136,819,56.5
E92000001,England,nation,2022-11-22,85_89,132,739,83.5
E92000001,England,nation,2022-11-22,90+,113,675,129.5
E92000001,England,nation,2022-11-22,unassigned,1,13,
E92000001,England,nation,2022-11-21,00_04,44,280,8.6
E92000001,England,nation,2022-11-21,00_59,2407,13088,30.5
E92000001,England,nation,2022-11-21,05_09,39,215,6.1
E92000001,England,nation,2022-11-21,10_14,144,593,17.3
E92000001,England,nation,2022-11-21,15_19,115,653,21.0
E92000001,England,nation,2022-11-21,20_24,157,804,23.2
E92000001,England,nation,2022-11-21,25_29,193,1102,29.2
E92000001,England,nation,2022-11-21,30_34,250,1436,37.5
E92000001,England,nation,2022-11-21,35_39,253,1400,37.5
E92000001,England,nation,2022-11-21,40_44,309,1614,46.4
E92000001,England,nation,2022-11-21,45_49,284,1692,46.5
E92000001,England,nation,2022-11-21,50_54,307,1734,44.7
E92000001,England,nation,2022-11-21,55_59,312,1565,41.6
E92000001,England,nation,2022-11-21,60+,1142,6561,48.0
E92000001,England,nation,2022-11-21,60_64,239,1263,39.5
E92000001,England,nation,2022-11-21,65_69,177,1014,36.4
E92000001,England,nation,2022-11-21,70_74,155,958,34.0
E92000001,England,nation,2022-11-21,75_79,199,1141,56.8
E92000001,England,nation,2022-11-21,80_84,132,816,56.3
E92000001,England,nation,2022-11-21,85_89,109,707,79.9
E92000001,England,nation,2022-11-21,90+,131,662,127.0
E92000001,England,nation,2022-11-21,unassigned,0,17,
E92000001,England,nation,2022-11-20,00_04,28,287,8.9
E92000001,England,nation,2022-11-20,00_59,1872,12969,30.2
E92000001,England,nation,2022-11-20,05_09,33,211,6.0
E92000001,England,nation,2022-11-20,10_14,108,537,15.6
E92000001,England,nation,2022-11-20,15_19,110,646,20.7
E92000001,England,nation,2022-11-20,20_24,91,828,23.8
E92000001,England,nation,2022-11-20,25_29,161,1105,29.3
E92000001,England,nation,2022-11-20,30_34,179,1439,37.6
E92000001,England,nation,2022-11-20,35_39,193,1413,37.8
E92000001,England,nation,2022-11-20,40_44,229,1608,46.3
E92000001,England,nation,2022-11-20,45_49,260,1683,46.3
E92000001,England,nation,2022-11-20,50_54,270,1708,44.1
E92000001,England,nation,2022-11-20,55_59,210,1504,40.0
E92000001,England,nation,2022-11-20,60+,740,6623,48.5
E92000001,England,nation,2022-11-20,60_64,158,1258,39.4
E92000001,England,nation,2022-11-20,65_69,112,1012,36.3
E92000001,England,nation,2022-11-20,70_74,125,993,35.3
E92000001,England,nation,2022-11-20,75_79,121,1133,56.4
E92000001,England,nation,2022-11-20,80_84,94,860,59.3
E92000001,England,nation,2022-11-20,85_89,73,720,81.3
